Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Time,Date,Username
MRS,DORIS155220,35841319-Boris Road-Doris Town,OuterMongolia,F,51-70,Friends,Drama,21:19:51,23/02/2000,user_2986528
MISS,DORIS119798,14644779-Boris Road-Doris Town,OuterMongolia,F,71+,Family,Children,14:27:35,21/02/2000,user_1422450
MRS,DORIS83762,87598735-Boris Road-Doris Town,UK,F,31-40,Family,Children,05:39:33,27/02/2000,user_217895
MRS,DORIS13831,15268039-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,17:53:13,25/02/2000,user_2304577
MR,BORIS52155,60481080-Boris Road-Doris Town,USA,M,21-30,Myself,Comedy,23:19:27,27/02/2000,user_1132155
MR,BORIS143263,14989046-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,03:42:46,19/02/2000,user_4718654
MRS,DORIS146341,21759021-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,16:06:59,19/02/2000,user_1163571
MRS,DORIS51769,2138949-Boris Road-Doris Town,UK,F,21-30,Family,Drama,07:22:34,26/02/2000,user_419973
MRS,DORIS66761,57200104-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,18:16:18,21/02/2000,user_297839
MR,BORIS80425,49254635-Boris Road-Doris Town,USA,M,51-70,Myself,Drama,09:41:46,23/02/2000,user_2464830
MRS,DORIS11647,32958657-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,03:45:47,27/02/2000,user_1094995
MISS,DORIS89915,7614468-Boris Road-Doris Town,OuterMongolia,F,71+,Myself,Adventure,03:59:03,27/02/2000,user_2408341
MISS,DORIS143503,51906688-Boris Road-Doris Town,OuterMongolia,F,21-30,Friends,Musical,13:38:37,25/02/2000,user_3142384
MR,BORIS15675,75093270-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,16:30:42,19/02/2000,user_1494939
MR,BORIS96581,46229475-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,03:08:14,26/02/2000,user_4254122
MR,BORIS57505,1370335-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Comedy,12:53:08,23/02/2000,user_574843
MR,BORIS50421,98615936-Boris Road-Doris Town,UK,M,51-70,Myself,Sci-Fi,01:27:03,27/02/2000,user_2345799
MR,BORIS7440,20188956-Boris Road-Doris Town,UK,M,51-70,Family,Musical,19:46:30,18/02/2000,user_3827234
MR,BORIS7572,97358929-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Musical,06:23:44,25/02/2000,user_4760507
MRS,DORIS73371,75485366-Boris Road-Doris Town,UK,F,51-70,Family,Drama,18:16:22,20/02/2000,user_452501
MR,BORIS95339,7216064-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Drama,10:33:28,19/02/2000,user_2112508
MR,BORIS144161,56241115-Boris Road-Doris Town,UK,M,21-30,Myself,Adventure,21:37:52,22/02/2000,user_3319228
MRS,DORIS75934,45565362-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,22:43:35,19/02/2000,user_3593779
MRS,DORIS49459,59593692-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,19:23:15,22/02/2000,user_2492084
MR,BORIS143172,37187237-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Comedy,20:32:05,25/02/2000,user_275660
MISS,DORIS4036,85905033-Boris Road-Doris Town,UK,F,21-30,Family,Children,21:03:08,21/02/2000,user_1378353
MISS,DORIS70174,29951267-Boris Road-Doris Town,UK,F,31-40,Family,Children,23:50:07,22/02/2000,user_3067627
MRS,DORIS31157,3938920-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:30:08,27/02/2000,user_768657
MISS,DORIS135421,56243597-Boris Road-Doris Town,USA,F,31-40,Family,Comedy,13:54:52,21/02/2000,user_2635210
MISS,DORIS23156,23796922-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Horror,16:37:22,26/02/2000,user_3526892
MISS,DORIS7555,7676087-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,05:52:59,26/02/2000,user_3781156
MISS,DORIS112533,17722087-Boris Road-Doris Town,USA,F,51-70,Family,Drama,07:24:05,26/02/2000,user_4403844
MISS,DORIS150890,94475407-Boris Road-Doris Town,USA,F,51-70,Other,Western,04:10:44,25/02/2000,user_522263
MISS,DORIS100183,91827475-Boris Road-Doris Town,UK,F,31-40,Family,Children,16:00:54,20/02/2000,user_2425830
MR,BORIS26268,55868576-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,20:08:23,21/02/2000,user_313164
MISS,DORIS95726,79796698-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,12:31:17,22/02/2000,user_3925180
MRS,DORIS145174,87362532-Boris Road-Doris Town,UK,F,31-40,Family,Children,03:49:37,23/02/2000,user_2971991
MISS,DORIS76902,17630932-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Musical,00:52:23,25/02/2000,user_4096142
MRS,DORIS265,80665278-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,22:13:07,26/02/2000,user_2477238
MISS,DORIS10916,70423415-Boris Road-Doris Town,UK,F,21-30,Family,Western,02:10:47,22/02/2000,user_2109863
MISS,DORIS152192,12813737-Boris Road-Doris Town,UK,F,51-70,Family,Sci-Fi,08:17:27,23/02/2000,user_3767117
MR,BORIS126157,58005182-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,05:51:11,19/02/2000,user_3710686
MISS,DORIS28830,56880980-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Western,12:07:38,24/02/2000,user_2986826
MR,BORIS147323,91396362-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,09:23:39,22/02/2000,user_3557434
MRS,DORIS51413,95311253-Boris Road-Doris Town,OuterMongolia,F,51-70,Other,Drama,23:44:16,26/02/2000,user_4887603
MISS,DORIS66588,81333441-Boris Road-Doris Town,UK,F,31-40,Myself,Comedy,14:39:10,22/02/2000,user_4458315
MR,BORIS52042,23321803-Boris Road-Doris Town,UK,M,31-40,Family,Children,15:02:40,27/02/2000,user_3337756
MISS,DORIS77965,58630007-Boris Road-Doris Town,USA,F,31-40,Family,Drama,00:28:05,26/02/2000,user_2037021
MRS,DORIS137854,70887106-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,14:23:51,22/02/2000,user_1788497
MISS,DORIS96839,30470201-Boris Road-Doris Town,UK,F,51-70,Friends,Horror,09:33:41,17/02/2000,user_4176324
MISS,DORIS65688,55588880-Boris Road-Doris Town,USA,F,51-70,Family,Sci-Fi,22:08:49,23/02/2000,user_4865747
MR,BORIS57776,36988809-Boris Road-Doris Town,UK,M,31-40,Family,Children,07:34:10,19/02/2000,user_1516236
MISS,DORIS143870,66048465-Boris Road-Doris Town,UK,F,71+,Family,Comedy,10:55:37,24/02/2000,user_2494827
MR,BORIS3487,16444626-Boris Road-Doris Town,UK,M,21-30,Myself,Musical,20:36:16,18/02/2000,user_3249523
MISS,DORIS136354,63609658-Boris Road-Doris Town,OuterMongolia,F,21-30,Friends,Horror,18:23:03,23/02/2000,user_888534
MISS,DORIS46909,49047010-Boris Road-Doris Town,UK,F,31-40,Family,Drama,22:40:51,21/02/2000,user_914066
MISS,DORIS131358,94659888-Boris Road-Doris Town,USA,F,21-30,Myself,Drama,09:18:14,22/02/2000,user_4594679
MRS,DORIS90782,62180206-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,01:43:32,20/02/2000,user_711956
MR,BORIS7330,13025108-Boris Road-Doris Town,UK,M,51-70,Family,Comedy,16:48:06,24/02/2000,user_1537071
MR,BORIS82963,90562648-Boris Road-Doris Town,USA,M,21-30,Family,Western,15:44:56,18/02/2000,user_177244
MR,BORIS110739,13607444-Boris Road-Doris Town,UK,M,21-30,Family,Comedy,00:55:33,17/02/2000,user_2958889
MR,BORIS120281,50606325-Boris Road-Doris Town,UK,M,21-30,Other,Drama,19:07:44,23/02/2000,user_3986894
MR,BORIS133997,36532854-Boris Road-Doris Town,UK,M,31-40,Family,Children,17:25:48,19/02/2000,user_3101866
MR,BORIS28895,74687955-Boris Road-Doris Town,USA,M,31-40,Myself,Drama,06:20:39,27/02/2000,user_869738
MR,BORIS50730,89943872-Boris Road-Doris Town,UK,M,21-30,Family,Horror,20:36:16,25/02/2000,user_4678566
MRS,DORIS102251,84639922-Boris Road-Doris Town,UK,F,31-40,Family,Children,12:03:14,24/02/2000,user_3355869
MISS,DORIS115861,5026625-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,11:00:22,25/02/2000,user_2044732
MRS,DORIS74377,84525287-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,03:32:24,19/02/2000,user_2608990
MISS,DORIS106729,26289331-Boris Road-Doris Town,OuterMongolia,F,51-70,Friends,Drama,02:20:14,19/02/2000,user_2075035
MRS,DORIS101743,87019967-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,02:00:05,17/02/2000,user_2741917
MR,BORIS54307,50506146-Boris Road-Doris Town,UK,M,31-40,Family,Children,00:25:07,20/02/2000,user_3842483
MR,BORIS48065,67098101-Boris Road-Doris Town,UK,M,31-40,Family,Drama,08:01:44,25/02/2000,user_2370832
MR,BORIS147166,44514710-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,19:12:11,24/02/2000,user_707494
MR,BORIS148139,55747211-Boris Road-Doris Town,USA,M,71+,Other,Musical,03:24:37,27/02/2000,user_862261
MISS,DORIS89506,61852694-Boris Road-Doris Town,USA,F,21-30,Other,Comedy,23:32:05,24/02/2000,user_718294
MRS,DORIS133733,17814581-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,20:34:15,21/02/2000,user_4815861
MRS,DORIS1231,76397415-Boris Road-Doris Town,UK,F,51-70,Friends,Children,09:14:06,26/02/2000,user_488071
MR,BORIS139598,50865330-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Western,18:53:33,18/02/2000,user_2045686
MISS,DORIS76580,12306889-Boris Road-Doris Town,USA,F,31-40,Myself,Drama,20:27:54,27/02/2000,user_235551
MISS,DORIS67124,7135491-Boris Road-Doris Town,USA,F,31-40,Family,Drama,08:22:29,20/02/2000,user_4711190
MR,BORIS106073,35661896-Boris Road-Doris Town,UK,M,31-40,Other,Musical,21:54:37,15/02/2000,user_2184609
MR,BORIS13885,42573079-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Western,00:24:04,21/02/2000,user_4078526
MRS,DORIS133777,87673179-Boris Road-Doris Town,UK,F,31-40,Family,Children,22:32:45,23/02/2000,user_365596
MR,BORIS106332,94436954-Boris Road-Doris Town,OuterMongolia,M,31-40,Other,Comedy,13:14:30,20/02/2000,user_4647965
MISS,DORIS128048,50163221-Boris Road-Doris Town,UK,F,71+,Friends,Musical,11:11:39,18/02/2000,user_4374230
MISS,DORIS108439,62257662-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,03:18:01,19/02/2000,user_3111557
MR,BORIS16615,23884908-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,19:45:33,17/02/2000,user_3730178
MISS,DORIS105428,65372159-Boris Road-Doris Town,USA,F,31-40,Family,Western,05:28:45,18/02/2000,user_1860036
MRS,DORIS110019,21922495-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,03:49:34,22/02/2000,user_2072834
MRS,DORIS59007,27555113-Boris Road-Doris Town,UK,F,31-40,Family,Children,01:01:08,22/02/2000,user_3438323
MRS,DORIS128974,53843324-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,21:05:56,18/02/2000,user_3385537
MISS,DORIS83583,24985716-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Western,11:48:41,21/02/2000,user_2206432
MRS,DORIS81211,34421122-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:51:58,27/02/2000,user_2690988
MR,BORIS43152,81700727-Boris Road-Doris Town,UK,M,21-30,Friends,Western,04:24:51,25/02/2000,user_4785126
MRS,DORIS28328,91155254-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,17:00:53,25/02/2000,user_1696565
MISS,DORIS153997,40224599-Boris Road-Doris Town,UK,F,21-30,Myself,Sci-Fi,03:17:47,18/02/2000,user_4759983
MISS,DORIS29527,92433402-Boris Road-Doris Town,UK,F,31-40,Family,Children,12:19:11,16/02/2000,user_3897165
MISS,DORIS24934,71043658-Boris Road-Doris Town,OuterMongolia,F,71+,Family,Western,13:34:40,18/02/2000,user_3863569
MR,BORIS68202,21995505-Boris Road-Doris Town,OuterMongolia,M,21-30,Family,Sci-Fi,09:15:35,22/02/2000,user_4000080
MISS,DORIS39940,78283996-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,06:32:21,20/02/2000,user_4930816
MISS,DORIS129016,41030300-Boris Road-Doris Town,UK,F,51-70,Family,Musical,11:21:42,27/02/2000,user_1314688
MISS,DORIS100731,2171902-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,05:32:26,22/02/2000,user_60777
MRS,DORIS31519,70572943-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,16:35:55,15/02/2000,user_820714
MR,BORIS119653,21106418-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,23:12:25,26/02/2000,user_1980679
MR,BORIS93932,26542238-Boris Road-Doris Town,USA,M,31-40,Other,Western,00:24:28,22/02/2000,user_3487209
MRS,DORIS78890,77957768-Boris Road-Doris Town,USA,F,71+,Family,Musical,10:06:14,25/02/2000,user_764815
MR,BORIS122766,3793164-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,02:38:40,27/02/2000,user_4711329
MISS,DORIS49977,41022306-Boris Road-Doris Town,OuterMongolia,F,71+,Family,Western,04:18:22,20/02/2000,user_3508325
MISS,DORIS77556,58841071-Boris Road-Doris Town,USA,F,51-70,Myself,Sci-Fi,01:56:21,22/02/2000,user_3942123
MR,BORIS99056,35076025-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,03:35:29,23/02/2000,user_2625229
MR,BORIS28724,52817049-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,10:27:28,24/02/2000,user_2810292
MR,BORIS60435,3858163-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Adventure,18:18:20,22/02/2000,user_2654474
MR,BORIS94663,65817003-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Western,10:58:15,19/02/2000,user_2224433
MR,BORIS2616,59012967-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Musical,13:01:51,24/02/2000,user_560719
MR,BORIS7124,67465978-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,23:24:06,26/02/2000,user_1419052
MR,BORIS115512,33417860-Boris Road-Doris Town,UK,M,31-40,Family,Children,07:26:25,26/02/2000,user_2503145
MRS,DORIS94592,13067085-Boris Road-Doris Town,UK,F,31-40,Family,Children,15:33:11,21/02/2000,user_3900269
MISS,DORIS149769,79440150-Boris Road-Doris Town,UK,F,31-40,Other,Western,11:56:27,20/02/2000,user_3477427
MR,BORIS151200,91080101-Boris Road-Doris Town,USA,M,31-40,Family,Children,17:06:30,26/02/2000,user_1548045
MR,BORIS102124,95839752-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,22:18:35,20/02/2000,user_846103
MR,BORIS141400,57621319-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Adventure,02:49:27,20/02/2000,user_949253
MISS,DORIS104342,42653290-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,08:44:21,21/02/2000,user_2390300
MISS,DORIS110772,92576422-Boris Road-Doris Town,USA,F,31-40,Myself,Horror,10:53:34,22/02/2000,user_624246
MR,BORIS77543,52316799-Boris Road-Doris Town,USA,M,21-30,Family,Sci-Fi,19:59:06,20/02/2000,user_4929850
MR,BORIS102007,90000092-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,02:46:26,22/02/2000,user_535654
MISS,DORIS129411,53892874-Boris Road-Doris Town,USA,F,31-40,Friends,Sci-Fi,15:17:22,24/02/2000,user_2094156
MRS,DORIS65304,1567702-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,20:45:29,25/02/2000,user_416864
MR,BORIS25434,42737787-Boris Road-Doris Town,USA,M,21-30,Family,Children,00:19:10,26/02/2000,user_3262621
MISS,DORIS3941,17316272-Boris Road-Doris Town,USA,F,21-30,Myself,Horror,03:44:09,27/02/2000,user_2212850
MISS,DORIS148202,54211843-Boris Road-Doris Town,OuterMongolia,F,31-40,Myself,Comedy,11:56:07,26/02/2000,user_2423544
MISS,DORIS61116,96581025-Boris Road-Doris Town,UK,F,51-70,Myself,Comedy,03:10:22,18/02/2000,user_3669766
MISS,DORIS143832,86604450-Boris Road-Doris Town,UK,F,31-40,Myself,Western,18:19:04,27/02/2000,user_4523403
MRS,DORIS132223,619660-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,20:06:50,21/02/2000,user_2819974
MR,BORIS19109,82994685-Boris Road-Doris Town,UK,M,51-70,Myself,Western,04:02:56,27/02/2000,user_979990
MISS,DORIS62899,43667199-Boris Road-Doris Town,USA,F,31-40,Other,Sci-Fi,21:30:13,27/02/2000,user_2652913
MISS,DORIS125493,41916398-Boris Road-Doris Town,OuterMongolia,F,31-40,Friends,Horror,06:55:11,27/02/2000,user_2175205
MR,BORIS148207,53414222-Boris Road-Doris Town,OuterMongolia,M,21-30,Myself,Sci-Fi,11:04:30,19/02/2000,user_1026221
MISS,DORIS14015,99768139-Boris Road-Doris Town,OuterMongolia,F,71+,Myself,Musical,17:44:41,25/02/2000,user_3535095
MR,BORIS113450,25415304-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,07:39:09,21/02/2000,user_1581871
MISS,DORIS108694,34576353-Boris Road-Doris Town,UK,F,51-70,Other,Children,04:15:56,22/02/2000,user_1672661
MR,BORIS125781,64540782-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Adventure,14:27:41,23/02/2000,user_1153755
MR,BORIS128584,48924029-Boris Road-Doris Town,UK,M,31-40,Family,Children,03:35:36,21/02/2000,user_3881885
MR,BORIS47368,80252445-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Adventure,17:51:17,23/02/2000,user_326501
MR,BORIS124774,58930039-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Comedy,13:00:59,21/02/2000,user_2869990
MISS,DORIS95243,69163768-Boris Road-Doris Town,USA,F,21-30,Myself,Comedy,06:12:29,25/02/2000,user_1715718
MR,BORIS128204,55863202-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,17:51:04,26/02/2000,user_4867819
MR,BORIS104642,93479923-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Musical,08:34:16,26/02/2000,user_1631533
MR,BORIS115331,84618774-Boris Road-Doris Town,UK,M,51-70,Friends,Children,11:16:00,16/02/2000,user_189058
MR,BORIS98566,39096269-Boris Road-Doris Town,UK,M,31-40,Family,Children,03:15:53,25/02/2000,user_3431906
MR,BORIS33197,24438683-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,06:30:58,21/02/2000,user_942094
MRS,DORIS128603,22271443-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,21:33:07,24/02/2000,user_2532931
MR,BORIS121183,40747561-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,03:32:04,22/02/2000,user_4575302
MR,BORIS35708,65404465-Boris Road-Doris Town,UK,M,21-30,Other,Adventure,04:42:16,26/02/2000,user_4591744
MR,BORIS24459,26382756-Boris Road-Doris Town,UK,M,31-40,Friends,Comedy,20:59:00,18/02/2000,user_3076925
MISS,DORIS152549,31587252-Boris Road-Doris Town,USA,F,21-30,Friends,Children,23:10:37,27/02/2000,user_3961297
MISS,DORIS146608,75597410-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Comedy,05:18:22,23/02/2000,user_1648606
MRS,DORIS84974,89021684-Boris Road-Doris Town,UK,F,31-40,Family,Children,12:52:13,20/02/2000,user_510435
MR,BORIS68318,65262238-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Adventure,23:44:33,18/02/2000,user_2928666
MR,BORIS87288,72191446-Boris Road-Doris Town,USA,M,21-30,Friends,Drama,08:18:01,15/02/2000,user_681999
MISS,DORIS128651,28059077-Boris Road-Doris Town,UK,F,71+,Friends,Drama,21:46:40,21/02/2000,user_1899948
MRS,DORIS124657,54487383-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,05:16:39,22/02/2000,user_4082068
MISS,DORIS61656,63219686-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,06:46:54,19/02/2000,user_4139083
MR,BORIS79083,36628699-Boris Road-Doris Town,UK,M,31-40,Family,Children,17:57:07,23/02/2000,user_2712676
MISS,DORIS110086,92365127-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Adventure,02:04:36,26/02/2000,user_282537
MISS,DORIS78849,81313459-Boris Road-Doris Town,UK,F,31-40,Other,Comedy,02:39:44,25/02/2000,user_196188
MISS,DORIS13274,55657380-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,11:00:17,25/02/2000,user_3413655
MRS,DORIS93421,38184558-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:56:51,25/02/2000,user_4677069
MR,BORIS102266,40342911-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,09:07:58,27/02/2000,user_245228
MISS,DORIS99965,99571401-Boris Road-Doris Town,USA,F,21-30,Myself,Western,02:26:48,24/02/2000,user_2023214
MISS,DORIS121787,84039041-Boris Road-Doris Town,UK,F,71+,Family,Comedy,07:53:51,24/02/2000,user_3275647
MRS,DORIS137607,69828136-Boris Road-Doris Town,USA,F,71+,Other,Comedy,08:21:17,23/02/2000,user_378544
MISS,DORIS57170,33927010-Boris Road-Doris Town,OuterMongolia,F,71+,Myself,Sci-Fi,02:47:01,22/02/2000,user_3679473
MRS,DORIS96082,39625923-Boris Road-Doris Town,USA,F,21-30,Family,Musical,23:31:04,25/02/2000,user_2335322
MR,BORIS149267,78458446-Boris Road-Doris Town,USA,M,21-30,Other,Children,13:48:16,17/02/2000,user_4777472
MRS,DORIS121406,89534348-Boris Road-Doris Town,USA,F,51-70,Friends,Musical,06:03:25,26/02/2000,user_418902
MISS,DORIS88447,53959825-Boris Road-Doris Town,USA,F,31-40,Myself,Horror,23:17:59,26/02/2000,user_3239340
MR,BORIS134880,28179879-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Drama,03:40:08,27/02/2000,user_2744838
MISS,DORIS11794,44724765-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,09:39:02,22/02/2000,user_1225231
MR,BORIS94160,93186931-Boris Road-Doris Town,UK,M,31-40,Family,Children,12:07:13,16/02/2000,user_216550
MR,BORIS16577,80367579-Boris Road-Doris Town,UK,M,31-40,Family,Children,02:15:00,18/02/2000,user_3484058
MR,BORIS43547,48575217-Boris Road-Doris Town,USA,M,71+,Myself,Horror,23:05:55,16/02/2000,user_3600026
MR,BORIS123064,92867127-Boris Road-Doris Town,UK,M,51-70,Family,Sci-Fi,08:35:58,22/02/2000,user_2607437
MR,BORIS135766,99846644-Boris Road-Doris Town,UK,M,71+,Friends,Adventure,03:59:38,25/02/2000,user_587923
MR,BORIS57796,29970785-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Drama,08:47:24,22/02/2000,user_4668963
MR,BORIS20268,54046218-Boris Road-Doris Town,OuterMongolia,M,71+,Friends,Adventure,15:43:19,27/02/2000,user_4709627
MR,BORIS110030,45129772-Boris Road-Doris Town,UK,M,71+,Family,Musical,09:24:35,20/02/2000,user_2161334
MR,BORIS71488,6239102-Boris Road-Doris Town,UK,M,31-40,Family,Children,15:20:31,17/02/2000,user_4508615
MRS,DORIS48069,43746670-Boris Road-Doris Town,UK,F,31-40,Family,Children,03:41:27,24/02/2000,user_3085334
MISS,DORIS148166,11540245-Boris Road-Doris Town,UK,F,71+,Myself,Musical,23:58:49,22/02/2000,user_1751869
MRS,DORIS81743,96916322-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,10:52:13,15/02/2000,user_240709
MRS,DORIS115618,74200796-Boris Road-Doris Town,OuterMongolia,F,31-40,Myself,Comedy,08:34:20,19/02/2000,user_2478469
MRS,DORIS44620,87504246-Boris Road-Doris Town,USA,F,71+,Family,Comedy,01:05:26,26/02/2000,user_3440527
MR,BORIS81032,76588401-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,02:04:00,27/02/2000,user_4050374
MR,BORIS49316,32854453-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,19:55:57,27/02/2000,user_3207405
MR,BORIS80701,21822740-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Adventure,10:15:46,27/02/2000,user_3284850
MISS,DORIS52202,76316520-Boris Road-Doris Town,USA,F,21-30,Other,Drama,10:54:27,26/02/2000,user_333542
MISS,DORIS71597,15066242-Boris Road-Doris Town,USA,F,71+,Family,Children,20:42:52,21/02/2000,user_2644076
MISS,DORIS130573,16474030-Boris Road-Doris Town,USA,F,21-30,Other,Sci-Fi,17:51:22,22/02/2000,user_669686
MISS,DORIS127086,73175421-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,23:34:46,25/02/2000,user_1797402
MRS,DORIS104265,31028106-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,21:22:40,24/02/2000,user_1524880
